CustomerKey,TotalSpent,SpendingSegment
14184,909.0,Low Spender
20056,907.777,Low Spender
17481,906.042,Low Spender
18263,906.042,Low Spender
11807,905.281,Low Spender
12695,903.76,Low Spender
12022,903.5838,Low Spender
24927,903.32,Low Spender
26043,903.32,Low Spender
15847,902.0692,Low Spender
12262,900.4705,Low Spender
16709,899.5,Low Spender
11932,899.4342,Low Spender
28411,898.8385,Low Spender
16674,898.14,Low Spender
14172,897.5772,Low Spender
19584,897.0,Low Spender
16964,896.94,Low Spender
28639,895.32,Low Spender
16590,894.8495,Low Spender
20927,894.4,Low Spender
11622,893.5175,Low Spender
16166,892.5852,Low Spender
16178,892.5852,Low Spender
18325,892.5852,Low Spender
13267,891.3852,Low Spender
13180,890.8816,Low Spender
16628,890.24,Low Spender
19667,889.6,Low Spender
15103,888.66,Low Spender
15239,888.402,Low Spender
17317,888.0205,Low Spender
14783,887.72,Low Spender
29212,886.16,Low Spender
11782,885.2376,Low Spender
12958,885.0736,Low Spender
12195,884.731,Low Spender
11699,883.992,Low Spender
17105,883.311,Low Spender
17807,880.7904,Low Spender
12182,880.68,Low Spender
11722,880.331,Low Spender
12161,879.52,Low Spender
11732,878.842,Low Spender
11653,878.4575,Low Spender
14370,877.0452,Low Spender
14016,876.452,Low Spender
17307,874.413,Low Spender
21251,874.2,Low Spender
14799,871.5785,Low Spender
16840,870.566,Low Spender
11850,868.9385,Low Spender
15222,868.452,Low Spender
11974,868.1424,Low Spender
20218,867.37,Low Spender
12204,865.0194,Low Spender
13791,864.72,Low Spender
22681,864.413,Low Spender
19026,862.45,Low Spender
15138,861.723,Low Spender
23732,860.081,Low Spender
13181,859.5704,Low Spender
17810,858.906,Low Spender
20085,857.4,Low Spender
16649,855.942,Low Spender
11177,855.18,Low Spender
13534,854.88,Low Spender
22161,854.25,Low Spender
27150,854.2,Low Spender
16680,853.871,Low Spender
24429,853.6675,Low Spender
17710,853.3704,Low Spender
11790,853.2575,Low Spender
12496,851.5136,Low Spender
15162,849.7,Low Spender
19642,847.0452,Low Spender
24631,846.9385,Low Spender
11697,846.5785,Low Spender
15735,846.2075,Low Spender
16358,845.4,Low Spender
18506,844.45,Low Spender
21283,844.263,Low Spender
20715,843.32,Low Spender
26719,841.5285,Low Spender
13198,839.46,Low Spender
14760,838.1365,Low Spender
26282,838.0205,Low Spender
23473,837.921,Low Spender
15261,837.5772,Low Spender
22206,834.24,Low Spender
11669,834.1704,Low Spender
19098,833.992,Low Spender
11195,829.6824,Low Spender
19375,829.64,Low Spender
11087,826.24,Low Spender
12325,826.192,Low Spender
28431,825.8,Low Spender
18449,824.263,Low Spender
11194,824.0172,Low Spender
18875,823.6,Low Spender
22122,822.3372,Low Spender
29006,820.96,Low Spender
15806,820.5852,Low Spender
21510,819.8495,Low Spender
22038,817.771,Low Spender
16698,816.64,Low Spender
25018,816.64,Low Spender
17077,816.098,Low Spender
12085,814.5635,Low Spender
14344,814.413,Low Spender
11285,810.05,Low Spender
11958,808.4075,Low Spender
16846,806.3368,Low Spender
18759,805.4865,Low Spender
15277,804.981,Low Spender
19648,804.54,Low Spender
12138,804.2865,Low Spender
11971,803.552,Low Spender
18573,803.031,Low Spender
22370,801.84,Low Spender
29232,800.2648,Low Spender
13668,800.142,Low Spender
23771,799.5,Low Spender
14936,799.35,Low Spender
14809,799.092,Low Spender
14836,799.092,Low Spender
14059,798.5175,Low Spender
13954,798.4172,Low Spender
23002,796.7,Low Spender
12367,796.244,Low Spender
11094,795.28,Low Spender
12199,794.4968,Low Spender
14312,794.2,Low Spender
26048,794.2,Low Spender
14244,793.021,Low Spender
13614,792.15,Low Spender
24021,790.12,Low Spender
19726,788.7,Low Spender
14542,787.642,Low Spender
12993,787.55,Low Spender
11720,787.4304,Low Spender
13004,786.2,Low Spender
16625,786.12,Low Spender
14314,784.7995,Low Spender
16296,784.7995,Low Spender
29243,784.7995,Low Spender
14641,784.7652,Low Spender
17324,784.113,Low Spender
17036,782.646,Low Spender
12064,780.2175,Low Spender
17316,779.944,Low Spender
12111,779.92,Low Spender
13201,779.24,Low Spender
17585,778.9536,Low Spender
23147,778.16,Low Spender
23456,778.16,Low Spender
12359,777.6972,Low Spender
17628,777.4638,Low Spender
14332,777.18,Low Spender
23671,776.85,Low Spender
15641,776.402,Low Spender
16380,776.1092,Low Spender
17070,775.68,Low Spender
16133,774.66,Low Spender
12730,774.6504,Low Spender
15511,772.65,Low Spender
11304,772.15,Low Spender
14970,771.76,Low Spender
13330,771.2652,Low Spender
13860,770.84,Low Spender
29034,770.24,Low Spender
21135,769.55,Low Spender
12031,769.49,Low Spender
14416,769.49,Low Spender
14580,769.49,Low Spender
14589,769.49,Low Spender
14610,769.49,Low Spender
17047,769.49,Low Spender
17049,769.49,Low Spender
17055,769.49,Low Spender
17232,769.49,Low Spender
17233,769.49,Low Spender
17258,769.49,Low Spender
17334,769.49,Low Spender
17072,768.9588,Low Spender
21767,768.8885,Low Spender
14840,767.76,Low Spender
20086,765.871,Low Spender
14669,764.4285,Low Spender
15147,763.452,Low Spender
17303,763.452,Low Spender
12073,763.1205,Low Spender
20746,758.2575,Low Spender
11731,755.6115,Low Spender
12920,754.5,Low Spender
11102,754.15,Low Spender
16325,754.12,Low Spender
21252,753.402,Low Spender
27198,753.3575,Low Spender
18944,752.921,Low Spender
18355,751.7996,Low Spender
12067,751.5785,Low Spender
17327,750.942,Low Spender
17251,750.3368,Low Spender
11980,750.181,Low Spender
12357,750.131,Low Spender
14315,750.127,Low Spender
15142,749.9924,Low Spender
11700,749.513,Low Spender
19570,749.4,Low Spender
14502,747.6,Low Spender
24634,746.3075,Low Spender
16634,745.871,Low Spender
27379,745.8,Low Spender
12134,744.313,Low Spender
22191,742.7216,Low Spender
24955,742.35,Low Spender
25749,742.35,Low Spender
25759,742.35,Low Spender
26225,742.35,Low Spender
27765,742.35,Low Spender
27768,742.35,Low Spender
28383,742.35,Low Spender
28480,742.35,Low Spender
28488,742.35,Low Spender
28671,742.35,Low Spender
28845,742.35,Low Spender
28846,742.35,Low Spender
29004,742.35,Low Spender
29044,742.35,Low Spender
29062,742.35,Low Spender
29081,742.35,Low Spender
29082,742.35,Low Spender
29084,742.35,Low Spender
29374,742.35,Low Spender
29452,742.35,Low Spender
29453,742.35,Low Spender
29454,742.35,Low Spender
26250,741.04,Low Spender
12369,740.94,Low Spender
12370,738.36,Low Spender
21068,738.2572,Low Spender
14675,737.82,Low Spender
28633,737.82,Low Spender
13503,737.55,Low Spender
24899,737.0,Low Spender
12304,736.192,Low Spender
16168,735.78,Low Spender
11843,735.0675,Low Spender
16179,733.5,Low Spender
12940,733.315,Low Spender
17879,733.3075,Low Spender
20280,732.771,Low Spender
17100,731.042,Low Spender
19572,730.581,Low Spender
17060,730.3768,Low Spender
14961,730.16,Low Spender
11518,728.7,Low Spender
16694,728.46,Low Spender
23062,726.646,Low Spender
14842,725.992,Low Spender
18199,725.992,Low Spender
11681,724.563,Low Spender
16711,724.463,Low Spender
15174,724.05,Low Spender
15251,722.5,Low Spender
24430,721.3075,Low Spender
16184,720.3852,Low Spender
22005,720.1848,Low Spender
16855,717.2228,Low Spender
13803,715.65,Low Spender
19385,715.64,Low Spender
15727,715.1508,Low Spender
14683,714.55,Low Spender
21702,712.771,Low Spender
19969,711.092,Low Spender
13694,710.921,Low Spender
26260,710.7616,Low Spender
19220,709.2,Low Spender
11879,708.102,Low Spender
16695,708.0,Low Spender
12545,706.5785,Low Spender
16171,705.371,Low Spender
20944,703.41,Low Spender
12035,702.9252,Low Spender
13171,702.0219,Low Spender
12048,701.6785,Low Spender
16679,700.971,Low Spender
15572,700.821,Low Spender
16771,700.821,Low Spender
11685,700.542,Low Spender
16599,700.534,Low Spender
17193,699.75,Low Spender
11161,699.3852,Low Spender
13150,699.271,Low Spender
26782,699.0982,Low Spender
26789,699.0982,Low Spender
27026,699.0982,Low Spender
27027,699.0982,Low Spender
27043,699.0982,Low Spender
27053,699.0982,Low Spender
27060,699.0982,Low Spender
27062,699.0982,Low Spender
27071,699.0982,Low Spender
27082,699.0982,Low Spender
27084,699.0982,Low Spender
27085,699.0982,Low Spender
27099,699.0982,Low Spender
27101,699.0982,Low Spender
27102,699.0982,Low Spender
27242,699.0982,Low Spender
27252,699.0982,Low Spender
27253,699.0982,Low Spender
27259,699.0982,Low Spender
27265,699.0982,Low Spender
27267,699.0982,Low Spender
27270,699.0982,Low Spender
27285,699.0982,Low Spender
27297,699.0982,Low Spender
27298,699.0982,Low Spender
27429,699.0982,Low Spender
27536,699.0982,Low Spender
27545,699.0982,Low Spender
27550,699.0982,Low Spender
27557,699.0982,Low Spender
27560,699.0982,Low Spender
27602,699.0982,Low Spender
27613,699.0982,Low Spender
14318,697.877,Low Spender
11658,696.142,Low Spender
26178,695.8692,Low Spender
16614,695.6,Low Spender
11804,694.9495,Low Spender
18628,694.8495,Low Spender
21530,694.8495,Low Spender
12563,694.686,Low Spender
22142,694.45,Low Spender
22742,694.45,Low Spender
21670,693.0,Low Spender
14804,691.76,Low Spender
11691,691.64,Low Spender
17289,691.092,Low Spender
25166,691.021,Low Spender
15864,690.821,Low Spender
16097,690.821,Low Spender
12927,690.094,Low Spender
27603,688.994,Low Spender
14237,687.8865,Low Spender
13609,687.68,Low Spender
11214,687.4,Low Spender
17495,687.28,Low Spender
15377,687.0252,Low Spender
18040,686.88,Low Spender
20973,686.88,Low Spender
14067,686.606,Low Spender
11301,685.971,Low Spender
22882,684.334,Low Spender
27814,684.15,Low Spender
17074,682.6995,Low Spender
19608,681.042,Low Spender
13262,680.905,Low Spender
16055,679.931,Low Spender
18154,679.931,Low Spender
17709,679.413,Low Spender
11196,678.24,Low Spender
12413,678.24,Low Spender
21818,677.55,Low Spender
22165,677.55,Low Spender
16386,676.5785,Low Spender
12610,676.2415,Low Spender
21574,676.098,Low Spender
15615,675.43,Low Spender
27935,674.606,Low Spender
15068,674.213,Low Spender
22096,673.8,Low Spender
15018,673.4184,Low Spender
17760,672.5,Low Spender
22777,671.91,Low Spender
14311,671.198,Low Spender
18293,670.621,Low Spender
25292,669.8,Low Spender
13732,669.65,Low Spender
12119,669.08,Low Spender
22751,668.4168,Low Spender
23300,668.4168,Low Spender
19972,668.04,Low Spender
11679,666.3768,Low Spender
26690,665.8,Low Spender
13389,665.1428,Low Spender
11941,664.6,Low Spender
17194,664.1048,Low Spender
17287,663.3136,Low Spender
12044,662.871,Low Spender
26335,662.7616,Low Spender
26457,662.7616,Low Spender
12665,662.7252,Low Spender
12310,662.3368,Low Spender
14034,661.4865,Low Spender
15711,661.3575,Low Spender
17063,660.921,Low Spender
20949,659.85,Low Spender
11747,659.64,Low Spender
14663,658.2075,Low Spender
22283,658.2,Low Spender
16198,658.1448,Low Spender
13547,657.821,Low Spender
18685,657.68,Low Spender
18927,656.5768,Low Spender
25810,656.2968,Low Spender
16189,656.092,Low Spender
25520,654.7264,Low Spender
12875,652.671,Low Spender
26907,652.494,Low Spender
17066,652.1175,Low Spender
13409,651.5285,Low Spender
21317,651.5285,Low Spender
11517,651.502,Low Spender
27202,651.4,Low Spender
12679,650.88,Low Spender
15829,650.88,Low Spender
17877,650.88,Low Spender
18023,650.88,Low Spender
20714,650.88,Low Spender
14658,648.3,Low Spender
26257,647.821,Low Spender
13530,647.55,Low Spender
12956,646.873,Low Spender
14814,645.9924,Low Spender
22985,644.0648,Low Spender
23180,643.65,Low Spender
19946,643.56,Low Spender
20137,643.4904,Low Spender
17284,642.9365,Low Spender
13034,642.502,Low Spender
26203,641.91,Low Spender
23029,641.72,Low Spender
11921,640.392,Low Spender
22924,639.52,Low Spender
14704,639.5,Low Spender
16255,638.91,Low Spender
27214,638.91,Low Spender
26044,638.1768,Low Spender
16331,636.72,Low Spender
15805,636.3768,Low Spender
24978,636.28,Low Spender
16165,636.12,Low Spender
13169,636.0819,Low Spender
17053,635.76,Low Spender
21188,635.76,Low Spender
21967,635.76,Low Spender
16710,634.08,Low Spender
19344,633.81,Low Spender
11141,632.921,Low Spender
13612,632.871,Low Spender
28543,632.534,Low Spender
20937,632.0292,Low Spender
28336,631.76,Low Spender
16314,630.526,Low Spender
18715,630.3768,Low Spender
18763,630.3768,Low Spender
21207,630.3768,Low Spender
21522,630.3768,Low Spender
11153,630.15,Low Spender
18271,630.1072,Low Spender
22377,629.88,Low Spender
26792,629.88,Low Spender
26843,629.88,Low Spender
28921,629.88,Low Spender
29373,629.88,Low Spender
12963,628.9825,Low Spender
17076,628.454,Low Spender
23024,627.9892,Low Spender
15696,626.91,Low Spender
23693,626.646,Low Spender
23936,626.3768,Low Spender
23977,626.3768,Low Spender
12320,626.1072,Low Spender
29434,626.1072,Low Spender
11268,625.821,Low Spender
11721,622.463,Low Spender
17238,622.38,Low Spender
22483,622.0292,Low Spender
29445,619.68,Low Spender
15730,619.6104,Low Spender
15610,617.971,Low Spender
24278,617.91,Low Spender
19062,617.821,Low Spender
13121,617.7,Low Spender
19617,617.5,Low Spender
28241,616.0692,Low Spender
26733,614.7616,Low Spender
12509,614.5104,Low Spender
15604,614.4715,Low Spender
20392,613.8,Low Spender
27525,612.81,Low Spender
27563,612.7616,Low Spender
19379,612.494,Low Spender
28855,612.494,Low Spender
19976,612.36,Low Spender
22754,611.88,Low Spender
15057,611.242,Low Spender
17204,611.242,Low Spender
24555,610.992,Low Spender
24822,610.71,Low Spender
23171,610.4168,Low Spender
16506,610.3905,Low Spender
20900,608.9136,Low Spender
23083,608.9,Low Spender
15230,608.85,Low Spender
22222,608.1848,Low Spender
22269,608.1848,Low Spender
12550,607.9365,Low Spender
11982,607.65,Low Spender
16208,606.686,Low Spender
19383,606.686,Low Spender
20138,606.686,Low Spender
20597,606.686,Low Spender
21513,606.686,Low Spender
23188,606.686,Low Spender
11192,606.242,Low Spender
16591,604.9936,Low Spender
11953,604.5156,Low Spender
12259,604.4785,Low Spender
14878,604.3368,Low Spender
26809,604.0692,Low Spender
12611,603.6108,Low Spender
22762,602.8016,Low Spender
23577,602.8016,Low Spender
11369,601.3028,Low Spender
16579,601.142,Low Spender
19575,600.5,Low Spender
12924,599.56,Low Spender
17313,598.9304,Low Spender
26412,598.85,Low Spender
24406,598.74,Low Spender
24772,598.74,Low Spender
27059,598.686,Low Spender
15148,598.6615,Low Spender
12426,597.074,Low Spender
19675,596.97,Low Spender
21865,596.88,Low Spender
20723,595.8,Low Spender
26059,595.76,Low Spender
11065,595.74,Low Spender
11137,595.74,Low Spender
11509,595.74,Low Spender
11098,595.68,Low Spender
20232,595.64,Low Spender
22981,595.64,Low Spender
16488,595.5304,Low Spender
18283,595.5304,Low Spender
26256,594.8016,Low Spender
26266,594.8016,Low Spender
27113,594.2968,Low Spender
13781,592.971,Low Spender
16200,592.7936,Low Spender
15721,591.76,Low Spender
11758,591.031,Low Spender
19870,590.821,Low Spender
17381,590.64,Low Spender
19001,590.2568,Low Spender
23200,590.2568,Low Spender
14445,589.64,Low Spender
24410,588.54,Low Spender
11255,588.021,Low Spender
13183,587.91,Low Spender
21847,587.88,Low Spender
14521,587.76,Low Spender
28866,587.76,Low Spender
15736,587.721,Low Spender
16050,587.721,Low Spender
23550,587.72,Low Spender
16032,587.64,Low Spender
19571,587.64,Low Spender
17645,587.32,Low Spender
16621,587.05,Low Spender
24620,586.77,Low Spender
22813,586.726,Low Spender
23333,586.726,Low Spender
19071,586.2568,Low Spender
22360,586.042,Low Spender
12309,585.4248,Low Spender
26194,584.45,Low Spender
12601,584.05,Low Spender
19583,583.68,Low Spender
11081,582.742,Low Spender
18707,582.7368,Low Spender
14837,582.606,Low Spender
17306,582.3768,Low Spender
13586,580.9136,Low Spender
25277,579.474,Low Spender
16564,578.16,Low Spender
14674,578.1492,Low Spender
18257,577.2228,Low Spender
14690,575.9596,Low Spender
21640,575.72,Low Spender
26852,575.72,Low Spender
15635,575.68,Low Spender
26689,575.36,Low Spender
16341,575.2,Low Spender
27112,575.1108,Low Spender
27635,574.8416,Low Spender
15650,572.0692,Low Spender
26104,572.0692,Low Spender
26472,572.0692,Low Spender
11023,571.72,Low Spender
11865,571.7092,Low Spender
22083,569.88,Low Spender
15593,568.7768,Low Spender
11959,568.4968,Low Spender
29049,568.494,Low Spender
16618,568.2,Low Spender
17786,568.1848,Low Spender
25957,568.1848,Low Spender
14551,567.9892,Low Spender
19630,567.821,Low Spender
11643,567.6365,Low Spender
11045,566.686,Low Spender
11361,566.686,Low Spender
12249,566.686,Low Spender
15670,566.686,Low Spender
20287,566.1048,Low Spender
28631,566.1048,Low Spender
15324,565.892,Low Spender
16401,565.871,Low Spender
12034,565.771,Low Spender
22531,565.41,Low Spender
15479,565.1028,Low Spender
15881,564.99,Low Spender
15996,564.99,Low Spender
16129,564.99,Low Spender
16136,564.99,Low Spender
16138,564.99,Low Spender
17515,564.99,Low Spender
18202,564.99,Low Spender
